"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"three.factor",186.934221720881,74,0.982195332570314,0.0233165796863581,0.985521479233003,0.084777585143255
"three.factor",178.086730426245,74,0.982700194731321,0.0229836245359004,0.985932026484811,0.083711566509464
"three.factor",189.953206242163,74,0.981161220144843,0.0239841480634735,0.984680552645257,0.0863730170463668
"three.factor",182.725541785772,74,0.982182714333323,0.0233248404983121,0.985511218249076,0.0858787696587857
"three.factor",177.838359458788,74,0.983150693226743,0.0226823960779591,0.986298365920648,0.0860593280187416
"three.factor",178.501624758064,74,0.982577158970575,0.0230652092029489,0.985831975426622,0.0833600551876545
"three.factor",174.509130255816,74,0.983842731689612,0.0222117041143493,0.986861122472871,0.0824574893127127
"three.factor",175.999649874363,74,0.983581276193302,0.0223906968314448,0.986648510311037,0.0823976680398325
"three.factor",181.449479753004,74,0.982825988586224,0.0228999104810759,0.986034320388798,0.0853330834430892
"three.factor",176.715030733055,74,0.982292088672765,0.0232531386050011,0.985600160019611,0.0831008631048977
"three.factor",186.934221720541,74,0.98219533279982,0.0233165795360801,0.985521479419634,0.084777579329547
"three.factor",187.82287276939,74,0.981851089257949,0.0235409070966052,0.98524154511086,0.0865550674630301
"three.factor",159.700419493481,74,0.984502530089228,0.0217534584159727,0.987397661830801,0.0798310364601614
"three.factor",175.438313244057,74,0.983586938656056,0.0223868354649437,0.986653114951078,0.0819379665259803
"three.factor",162.210314367014,74,0.985196207823622,0.0212610349223115,0.987961751417011,0.0794941597240168
"three.factor",178.805903945563,74,0.983265868143428,0.0226047393875789,0.986392024644106,0.0837387670756822
"three.factor",176.715030733166,74,0.98229208855628,0.0232531386814823,0.985600159924887,0.083100879657403
"three.factor",186.934221720541,74,0.98219533279982,0.0233165795360801,0.985521479419634,0.084777579329547
"three.factor",159.700419493276,74,0.984502529764212,0.0217534586440815,0.987397661566502,0.0798310723211831
"three.factor",177.838359458836,74,0.983150693250565,0.0226823960619242,0.98629836594002,0.0860593334810325
"three.factor",189.841657591159,74,0.981660024334706,0.023664497588604,0.985086173634816,0.0869390786195073
"three.factor",162.210314366844,74,0.985196207751247,0.021261034974284,0.987961751358157,0.0794941657775846
"three.factor",186.402309893135,74,0.982147109682398,0.0233481341229872,0.985482265016456,0.0856601970000514
"three.factor",187.822872769063,74,0.981851089267193,0.0235409070906098,0.985241545118377,0.086555055267416
"three.factor",177.224030361702,74,0.983546722803932,0.0224142451854792,0.98662041195045,0.0848451347404456
"three.factor",176.938949581625,74,0.983423602039764,0.0224979523861675,0.986520291768599,0.0822481587790971
"three.factor",190.171242054337,74,0.980978754864852,0.0241000188523803,0.984532174285704,0.0863192877834033
"three.factor",178.086730426553,74,0.982700194453346,0.0229836247205524,0.985932026258765,0.0837115793050962
"three.factor",184.371647753925,74,0.982594429184302,0.0230537747918288,0.985846019336685,0.0859158437555458
"three.factor",178.501624757414,74,0.982577159024308,0.023065209167382,0.985831975470316,0.0833600398852412
"three.factor",189.990177536844,74,0.980982015057514,0.0240979534231446,0.984534825431385,0.0861692071275584
"three.factor",169.543333510083,74,0.98371792035576,0.0222973293309828,0.986759627542047,0.0806403233378037
"three.factor",188.111193233638,74,0.982048042669375,0.0234128247681616,0.985401705027844,0.0842837800437571
"three.factor",162.210314367014,74,0.985196207823622,0.0212610349223115,0.987961751417011,0.0794941597240168
"three.factor",177.838359458788,74,0.983150693226743,0.0226823960779591,0.986298365920648,0.0860593280187416
"three.factor",186.402309893135,74,0.982147109682398,0.0233481341229872,0.985482265016456,0.0856601970000514
"three.factor",174.509130255816,74,0.983842731736023,0.0222117040824486,0.986861122510612,0.0824574883229091
"three.factor",178.086730426553,74,0.982700194453346,0.0229836247205524,0.985932026258765,0.0837115793050961
"three.factor",187.545986440236,74,0.981743034625974,0.0236108817951996,0.985153676509033,0.0863560775317383
"three.factor",184.371647753993,74,0.982594429057322,0.0230537748759215,0.985846019233427,0.0859158390572418
"three.factor",159.700419493481,74,0.984502530089228,0.0217534584159727,0.987397661830801,0.0798310364601614
"three.factor",178.086730426553,74,0.982700194453346,0.0229836247205524,0.985932026258765,0.0837115793050961
"three.factor",184.371647754109,74,0.982594429074322,0.0230537748646628,0.985846019247251,0.0859158500565999
"three.factor",189.841657591156,74,0.981660024209305,0.0236644976695083,0.985086173532841,0.0869390748869761
"three.factor",174.405370560177,74,0.983881910973653,0.0221847575153818,0.986892982550003,0.0830404159777158
"three.factor",188.111193233638,74,0.982048042669375,0.0234128247681616,0.985401705027844,0.0842837800437571
"three.factor",187.545986440812,74,0.98174303460081,0.0236108818114712,0.985153676488571,0.0863560626200302
