"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"Bifactor",88.419423745357,48,0.980272033095044,0.0221899958005174,0.989594039434748,0.102481738510941
"Bifactor",112.119358149466,48,0.971456092572983,0.0266914868468954,0.98494387300553,0.0996349257294688
"Bifactor",109.492511546634,48,0.976170678523745,0.0243877588970012,0.987430687572964,0.109014191130169
"Bifactor",145.67835140543,48,0.992542184950346,0.0136433763466688,0.996066207446336,0.101984251838242
"Bifactor",96.7842986138619,48,0.979505413154674,0.0226170333565676,0.989189668477191,0.109560216683381
"Bifactor",99.7220997322003,48,0.99890330005211,0.00523190640426154,0.999421520906607,0.114678757677878
"Bifactor",92.4141061907164,48,0.9843102967094,0.0197889804765074,0.991724112550013,0.11340192450091
"Bifactor",99.0005163617902,48,0.979671538615555,0.0225251820285978,0.989277295093919,0.11390166413899
"Bifactor",92.7846399802272,48,0.970070924476115,0.02733145208282,0.9842132348885,0.113404073830756
"Bifactor",128.55081494979,48,0.946168788557704,0.0366549922010509,0.971605514843624,0.115435067672386
"Bifactor",92.7757441195524,48,0.97007686948061,0.0273287374370728,0.984216370715047,0.112994805510266
"Bifactor",87.3256714841084,48,0.990548822677998,0.0153588610151235,0.995014763610373,0.116160608087176
"Bifactor",139.673301697075,48,0.967042442990818,0.0286809518691114,0.982615794105047,0.110851865543054
"Bifactor",91.3575747320318,48,0.971024616268873,0.0268924675212478,0.984716281108856,0.113329660563742
"Bifactor",119.97345969402,48,0.951900939432612,0.034648493127809,0.974629066953466,0.114235267009933
"Bifactor",133.402944688906,48,0.974421751273806,0.0252668706927964,0.986508176496073,0.112678525255671
"Bifactor",112.618060464128,48,0.95681647072095,0.0328303204119731,0.977221874665996,0.116917701209134
"Bifactor",63.4156972690033,48,0.989697861409156,0.0160353981869092,0.994565904919115,0.099168268960874
"Bifactor",136.137636744928,48,0.941098600149508,0.0383423619746216,0.968931129749191,0.128281768650018
"Bifactor",132.702861129135,48,0.970200834882992,0.0272720700042204,0.984281759059161,0.10977329049379
"Bifactor",146.213289904713,48,0.934365153492243,0.0404746676831052,0.965379421622282,0.127970324381048
"Bifactor",73.3402674295594,48,0.983065381835612,0.0205590839104676,0.991067454155048,0.110769885901478
"Bifactor",96.9995849957354,48,0.982241388858881,0.0210533181548029,0.990632820496992,0.122268333709346
"Bifactor",108.337557707646,48,0.959677082983001,0.0317242983638636,0.978730769045978,0.118280283507681
"Bifactor",84.8414475242344,48,0.983413785572563,0.0203464990523438,0.991251227554759,0.1039211245393
"Bifactor",95.9172944889848,48,0.983202253675025,0.0204758322964145,0.991139650290123,0.128511684745499
"Bifactor",144.510630988924,48,0.935503021460023,0.0401222924963942,0.965979615715177,0.112723723037719
"Bifactor",94.6825800263726,48,0.968802552306417,0.0279045862392921,0.983544203414374,0.123150407429066
"Bifactor",120.852716182542,48,0.98157921644222,0.0214422376216904,0.990283542738753,0.112698499441635
"Bifactor",88.6017143583952,48,0.972866327027121,0.0260237781447992,0.985687732937382,0.117730551307226
