"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"three.factor",387.812255408367,74,0.917952918930066,0.0452530257000642,0.93328039561346,0.165883030765345
"three.factor",340.021256286642,74,0.929178579517238,0.0420434524381389,0.942408954772259,0.157537531374597
"three.factor",385.928599174091,74,0.919998939045946,0.0446852228307567,0.934944192191209,0.159751318281803
"three.factor",359.733040575763,74,0.924684877134885,0.043356792817873,0.938754735252544,0.155573802773412
"three.factor",401.635784574818,74,0.915360172480397,0.0459624784797763,0.931172008390653,0.157561489178055
"three.factor",265.776405363726,74,0.947031388317084,0.036360123508405,0.95692662346664,0.182333795497946
"three.factor",384.876174563645,74,0.91852875708141,0.0450939444659024,0.933748659604663,0.161241904230054
"three.factor",381.737955868123,74,0.919542790318092,0.0448124344878748,0.934573258060866,0.156011896153622
"three.factor",376.605384884125,74,0.922268557454753,0.0440468056813898,0.936789815952217,0.168396229806584
"three.factor",286.903171490549,74,0.940774008764804,0.0384478645713815,0.951838204929621,0.15440968549921
"three.factor",327.681540649192,74,0.933098386182575,0.0408633861559753,0.945596489862754,0.150045254484231
"three.factor",379.576316401441,74,0.918567260862326,0.045083287377036,0.933779970371561,0.153375012322636
"three.factor",394.150014501901,74,0.917063744408923,0.0454975767896382,0.932557330618245,0.150836458593719
"three.factor",394.12963505013,74,0.917363806160942,0.0454151975386263,0.932801336878129,0.168502414049666
"three.factor",338.247624991376,74,0.929288330270565,0.0420108627950025,0.942498202637602,0.166604865774265
"three.factor",403.725840600388,74,0.915273612911509,0.0459859749575941,0.931101619290677,0.158943938462535
"three.factor",384.84841413396,74,0.919000564403454,0.0449631833271483,0.934132327097315,0.166640873389889
"three.factor",341.988603044059,74,0.930236216340875,0.0417283361263945,0.943269011090382,0.175828631174179
"three.factor",305.563717099096,74,0.938313201278259,0.0392384795977396,0.949837108731771,0.163557859700224
"three.factor",382.753648618672,74,0.920564324400349,0.0445270426396932,0.935403956105778,0.159194402837692
"three.factor",386.887284586892,74,0.917823993722793,0.0452885660600455,0.933175555335019,0.15614655971251
"three.factor",301.350149009376,74,0.940124526912835,0.0386581025348947,0.951310054852196,0.183905705760199
"three.factor",359.318069129339,74,0.919556560722178,0.0448085994571828,0.934584455971881,0.162920947779433
"three.factor",393.430215218304,74,0.918194269385913,0.0451864183203797,0.933476658621512,0.159801983087099
"three.factor",365.584378267993,74,0.925091887768347,0.0432394818397702,0.939085710932502,0.167287951042105
"three.factor",362.824213831985,74,0.921012166539952,0.0444013480361828,0.935768135428093,0.170901276317514
"three.factor",247.391616584311,74,0.953597875898831,0.0340318050966452,0.962266404577072,0.175884505093029
"three.factor",394.629204475524,74,0.918033086788467,0.0452309120262516,0.933345587058754,0.160885835747379
"three.factor",396.228594699685,74,0.918013576676235,0.0452362947326996,0.933329721692762,0.157614528889573
"three.factor",342.916853470684,74,0.929738648974672,0.0418768785930711,0.942864395869513,0.16225415455293
"three.factor",376.490738447398,74,0.922353069563877,0.0440228546219543,0.936858540084911,0.170255021650116
