"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"Bifactor",195.592469400844,49,0.969544292153506,0.0304952543431969,0.983600772698042,0.0975423745944835
"Bifactor",122.809256963244,49,0.984665561773896,0.0216387338969205,0.991742994801329,0.0891048091749664
"Bifactor",137.307618794241,49,0.981653416102414,0.0236687605826191,0.990121070208992,0.083386927873592
"Bifactor",174.844561408735,49,0.973854828887189,0.0282548922388782,0.985921830939256,0.0999201719092189
"Bifactor",143.940478941778,49,0.980275388624838,0.0245415584847389,0.989379055413374,0.0930211241459833
"Bifactor",161.615624590736,49,0.97660324179336,0.0267285718582503,0.98740174558104,0.0795294398414163
"Bifactor",158.329490635681,49,0.977285961281534,0.0263357136778656,0.98776936376698,0.0941174806161876
"Bifactor",159.781070201712,49,0.976984384513235,0.0265099682566143,0.987606976276357,0.0934794608585892
"Bifactor",171.232380927996,49,0.974605287037323,0.027846432567583,0.986325923789328,0.0936739418359638
"Bifactor",152.007222035385,49,0.978599460987247,0.0255629085895178,0.988476632839287,0.0801892549956194
"Bifactor",196.536723852498,49,0.969348116061857,0.0305933121027806,0.983495139417923,0.0960200133855917
"Bifactor",158.716503180246,49,0.977205556462389,0.0263822850449034,0.987726068864363,0.0875664011807814
"Bifactor",137.012404846846,49,0.981714749060176,0.0236291649179069,0.990154095647787,0.0843751283775955
"Bifactor",135.1659797644,49,0.998069618659616,0.00767749366006605,0.998960563893639,0.0893060153347879
"Bifactor",118.057450721145,49,0.985652785901056,0.0209306010869204,0.992274577023645,0.080327647780032
"Bifactor",132.205534719356,49,0.997906192782606,0.00799587980768759,0.99887256534448,0.0868087674297476
"Bifactor",138.406254587876,49,0.981425166105007,0.0238155371018732,0.989998166364234,0.091632367803668
"Bifactor",131.086619559231,49,0.998285112599851,0.00723628587655855,0.999076599092227,0.0824002656751079
"Bifactor",127.709616240263,49,0.983647474616392,0.0223455128724624,0.991194794024211,0.089267945777065
"Bifactor",191.189393492518,49,0.970459064883907,0.030033782434875,0.984093342629796,0.0978559903697052
"Bifactor",109.653820725041,49,0.987398704371885,0.0196157767986891,0.993214686969476,0.0894870226222052
"Bifactor",204.584105910887,49,0.967676210827563,0.0314165899585585,0.982594882753303,0.0983307271393813
"Bifactor",204.12663875606,49,0.967771253131398,0.031370368533454,0.982646059378445,0.0986595833713324
"Bifactor",140.616050764465,49,0.997708958227109,0.00836400752617881,0.99876636212229,0.0839065143788665
"Bifactor",112.568282680185,49,0.986793202587254,0.0200815240186321,0.992888647546983,0.0666991562986088
"Bifactor",197.714684261147,49,0.969103385768362,0.0307152006139727,0.98336336156758,0.0895183557883847
"Bifactor",121.747568491877,49,0.984886135682229,0.0214825420510157,0.991861765367354,0.088656777250976
