"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"three.factor",243.921515423211,74,0.977345791447743,0.0263010058674717,0.981577896342121,0.102489574093089
"three.factor",229.54040540098,74,0.978261419278765,0.0257640126758012,0.982322472820094,0.0951851530439405
"three.factor",231.772751247106,74,0.978680068784666,0.0255147202292407,0.98266291307764,0.102355008977874
"three.factor",224.850549575523,74,0.979496090783876,0.0250216673554377,0.983326491406668,0.10145564189793
"three.factor",236.263501948232,74,0.978563253612793,0.0255845242751004,0.982567920520293,0.102706669610186
"three.factor",222.564744707346,74,0.979666846819725,0.0249172596192047,0.983465347963293,0.0998217784007341
"three.factor",228.164148619553,74,0.978712489282267,0.025495313162898,0.982689276998766,0.102837749251375
"three.factor",223.023365611864,74,0.979346710785932,0.0251126488727022,0.983205017562187,0.104614411004213
"three.factor",222.408511227503,74,0.979561119934174,0.0249819571241672,0.983379372254164,0.10005255324552
"three.factor",230.437984141429,74,0.978814325106836,0.0254342574380164,0.982772088548416,0.102744169303224
"three.factor",244.89503348582,74,0.977472851814127,0.0262271451007147,0.981681220156543,0.103188670741117
"three.factor",236.832770986697,74,0.978276273609559,0.0257552086841404,0.982334552166015,0.103074492228955
"three.factor",237.586369107388,74,0.977723161351913,0.0260810271154286,0.981884768571886,0.103103808829922
"three.factor",232.442018530133,74,0.978367629141503,0.0257009969981501,0.982408841279904,0.100251361273623
"three.factor",234.761389168259,74,0.9781753782853,0.0258149491221001,0.982252505418815,0.102853187245428
"three.factor",243.217238648139,74,0.977559495730427,0.0261766590869904,0.981751677846721,0.103565207562723
"three.factor",236.388171659341,74,0.978390799209228,0.0256872293582961,0.982427682873438,0.10453202325674
"three.factor",242.300070180107,74,0.977822075651512,0.0260230598100593,0.981965204375955,0.103087129210972
"three.factor",231.451659199632,74,0.978413882769997,0.0256735057791017,0.982446454120657,0.100806506157122
"three.factor",230.106088669682,74,0.978920447722279,0.0253704752231142,0.982858386059875,0.101827060860899
"three.factor",232.47253878538,74,0.978662832204979,0.0255250321212226,0.982648896518334,0.103591991730411
"three.factor",229.061796843498,74,0.978490053798198,0.0256281686412091,0.982508395396337,0.0997860316350047
"three.factor",235.011354413023,74,0.978249701121516,0.0257709557711459,0.982312943769145,0.101915967864416
"three.factor",241.675850930472,74,0.976838223602329,0.0265940109569292,0.981165148863432,0.102825801349949
"three.factor",227.075858706035,74,0.978279014830428,0.025753583664989,0.982336781290677,0.093065930758418
"three.factor",231.318033393647,74,0.978544400677111,0.0255957721897118,0.982552589561607,0.100915279763068
"three.factor",238.608838461084,74,0.977669447167537,0.0261124516289875,0.981841088905469,0.104280611220593
"three.factor",236.15791726179,74,0.978153484348516,0.025827894345072,0.982234701558134,0.102780031854439
"three.factor",228.817971269698,74,0.979018091145729,0.0253116472309529,0.982937788404219,0.104829983583758
"three.factor",199.965931275394,74,0.982117874130541,0.0233672435319121,0.985458491051209,0.101991528628316
"three.factor",241.856233321665,74,0.97769655944558,0.0260965948099286,0.98186313625245,0.10314375068879
"three.factor",240.059793422228,74,0.97727148480755,0.0263441046899658,0.981517471162183,0.102264367508071
"three.factor",217.762700989273,74,0.980418987018325,0.0244520620222489,0.984076978454462,0.10285417691936
"three.factor",234.455366848943,74,0.978582703852975,0.0255729148157608,0.982583737199123,0.102488323574449
