"","chisq","df","tli.scaled","rmsea.scaled","cfi.scaled","srmr"
"two.factor",388.181858198266,76,0.921354187673655,0.04430511375769,0.934317783112064,0.151760909302216
"two.factor",407.703374960203,76,0.91534411993667,0.0459668368281898,0.929298385881175,0.157288886439419
"two.factor",393.268186020691,76,0.920456166688672,0.0445573458051175,0.933567787564166,0.160103441804972
"two.factor",387.038578333217,76,0.921350572641321,0.0443061320101155,0.93431476396418,0.160021292567732
"two.factor",401.178512310295,76,0.918614478969632,0.0450702148941665,0.932029674743868,0.155042006617297
"two.factor",316.903384477588,76,0.939912806915787,0.0387263898520277,0.949817289292305,0.150545795664559
"two.factor",387.62428606602,76,0.921998203529277,0.0441233377129804,0.934855642507967,0.157403137494937
"two.factor",372.401457081167,76,0.925314228165627,0.0431752629733923,0.937625069676787,0.165214672806074
"two.factor",392.386578953278,76,0.920264837687929,0.0446109011332141,0.933407996310797,0.156272865468545
"two.factor",407.187778681705,76,0.916233834123629,0.045724648272011,0.930041443883471,0.15699612478125
"two.factor",400.831853975424,76,0.917847372081656,0.0452821235002806,0.931389014046218,0.16045026390091
"two.factor",408.157057039685,76,0.916311831018067,0.0457033555991178,0.930106584146957,0.157296233288178
"two.factor",407.050533658574,76,0.916840802758075,0.0455586869601986,0.930548362743008,0.159102861378869
"two.factor",403.79293767338,76,0.916709387874605,0.0455946705091193,0.930438609653516,0.159020900373464
"two.factor",355.887981102712,76,0.929077389614852,0.0420734776355865,0.940767929788228,0.163730308660956
"two.factor",404.977379710589,76,0.917639692389555,0.045339323384364,0.931215567270398,0.157704714263452
"two.factor",403.367840763355,76,0.917700311437191,0.0453226349297186,0.931266194167325,0.157711679921709
"two.factor",406.652437551714,76,0.916248538236679,0.0457206348980064,0.930053724241622,0.158602025113324
"two.factor",407.934129543211,76,0.915735892700135,0.0458603502016986,0.929625580716596,0.156598414426487
"two.factor",400.768098758095,76,0.91872143355741,0.0450405901466304,0.93211899945454,0.156057727701293
"two.factor",346.891929713187,76,0.931355233055383,0.0413923203113273,0.94267030452977,0.17428216578183
"two.factor",408.229218499917,76,0.916092808397303,0.0457631222781606,0.92992366415599,0.157999822279763
"two.factor",400.296150853146,76,0.91800415318059,0.0452388943812791,0.931519952106866,0.15775992459311
"two.factor",4129.78386773528,76,0.237593177108169,0.137946104811549,0.363264631430998,0.542588816719646
"two.factor",408.224799110611,76,0.91652292685285,0.0456456779146655,0.930282883965018,0.157667960583296
"two.factor",397.640172209752,76,0.918592456067115,0.0450763124763761,0.932011281990118,0.164998298110176
"two.factor",395.619659346257,76,0.919573525087175,0.0448038744633026,0.932830636336542,0.161608836409547
"two.factor",384.034249306928,76,0.921727500685973,0.0441998357448553,0.934629561012461,0.172734842364881
"two.factor",405.300749610748,76,0.916451687345781,0.0456651508190197,0.930223387233839,0.157529160153461
"two.factor",389.21580015706,76,0.921409789426529,0.0442894493664521,0.934364219740837,0.161305062575872
"two.factor",404.05513633344,76,0.917761367209698,0.0453058200306919,0.931317185801506,0.1583395004383
"two.factor",407.77486033042,76,0.916824758624817,0.0455630816297976,0.9305349632471,0.156913254587407
"two.factor",387.151983290082,76,0.919642635873285,0.0447846202533668,0.932888355234831,0.157504375969283
"two.factor",399.490983119203,76,0.918735707249127,0.045036635083478,0.93213092033993,0.156644565403362
"two.factor",395.263239385887,76,0.91987153482348,0.0447207899919961,0.93307952358884,0.15967259494236
"two.factor",407.052818122932,76,0.915193423733214,0.0460077314938901,0.929172529711256,0.15568101733151
"two.factor",408.412405448163,76,0.916721012961813,0.0455914885147536,0.930448318517558,0.157389762150883
"two.factor",392.586582386347,76,0.920268207833672,0.0446099583444688,0.933410810938012,0.153663122779423
"two.factor",351.959316546774,76,0.929705374281708,0.0418867935414619,0.941292400499009,0.157415159847791
"two.factor",386.365420204723,76,0.92167453246532,0.0442147885745698,0.934585323817191,0.159501270093707
"two.factor",407.884405307515,76,0.916894098989256,0.0455440854755915,0.930592873881136,0.158414722066428
"two.factor",404.154308138849,76,0.917727843628322,0.0453150532738964,0.931289188085192,0.156609740418546
"two.factor",391.018101756845,76,0.920841703221156,0.0444492333981723,0.933889774118768,0.163893386561236
"two.factor",403.851116203932,76,0.917990253255346,0.0452427286645227,0.931508343378091,0.154177576671558
"two.factor",367.586420217525,76,0.925940630905664,0.0429938224564175,0.938148219217918,0.159226502647914
"two.factor",408.532622344838,76,0.915881810499657,0.0458206254533389,0.929747446131582,0.157521418018144
"two.factor",408.46907460025,76,0.916562988462642,0.0456347236567041,0.930316342012756,0.157336190199252
"two.factor",407.566036373102,76,0.916512921042717,0.045648413446017,0.930274527464247,0.157370032642244
"two.factor",387.657321878649,76,0.919908182876144,0.0447105619331919,0.933110130753702,0.170640867266373
"two.factor",394.528636807655,76,0.919697611156266,0.0447692982699018,0.932934268657981,0.15384703523258
"two.factor",403.759484161107,76,0.917966974153026,0.0452491494585244,0.93148890149044,0.153449123506073
"two.factor",399.969079610244,76,0.916901452118232,0.0455420705829149,0.930599014955886,0.166102770025104
"two.factor",403.655965139409,76,0.918024792485248,0.0452332004460195,0.931537189328339,0.158367362871309
"two.factor",371.990809067504,76,0.926058069139854,0.042959720614364,0.938246299501416,0.155445595191487
"two.factor",407.02431374959,76,0.91676385483323,0.0455797600102053,0.930484098542038,0.158663486221192
"two.factor",393.075829519846,76,0.92055745161365,0.0445289688412709,0.933652377171839,0.15555160243686
"two.factor",355.505400472345,76,0.929087756626602,0.0420704025078158,0.940776587951887,0.16321903923941
"two.factor",401.658461776783,76,0.918402008523938,0.0451290081947236,0.931852226899113,0.154930000804393
"two.factor",404.202674576983,76,0.917781449772185,0.0453002878830616,0.931333958051495,0.159898454615054
"two.factor",397.339772998848,76,0.918963705570495,0.0449734124229225,0.932321336520414,0.161795650363589
"two.factor",372.401457081985,76,0.925314227090556,0.0431752632841373,0.937625068778926,0.165214780475721
"two.factor",407.146264966277,76,0.917010877477652,0.0455120754793755,0.930690403168149,0.157416060485835
"two.factor",403.318621557847,76,0.917751459484355,0.0453085490650109,0.931308911217703,0.158161464363078
"two.factor",406.066499018042,76,0.915709477277568,0.0458675378741441,0.929603519484563,0.160157574185363
"two.factor",404.029253606185,76,0.916223806330483,0.0457273850786208,0.93003306902326,0.15852311057136
"two.factor",406.122459755574,76,0.916609828867774,0.0456219125013982,0.930355461471987,0.157301799333482
"two.factor",408.506598225256,76,0.916482172981907,0.0456568187645304,0.930248847765109,0.157584942432735
"two.factor",404.160810699201,76,0.917688672729139,0.0453258395485768,0.931256473927633,0.153681000998602
